dataset,ID,predicted_class,class_1_prob,class_2_prob,class_3_prob
train,509.0,3,0.33882176876068115,0.1554163694381714,0.5057618618011475
train,510.0,3,0.34245672821998596,0.1553032249212265,0.5022399425506592
train,511.0,3,0.34265580773353577,0.15411853790283203,0.5032256841659546
train,512.0,3,0.34051257371902466,0.1533285677433014,0.5061589479446411
train,513.0,3,0.3401959240436554,0.15688079595565796,0.502923309803009
train,514.0,3,0.34078308939933777,0.15795563161373138,0.5012613534927368
train,515.0,3,0.3390199542045593,0.15498192608356476,0.5059980154037476
train,516.0,3,0.3409057557582855,0.15538375079631805,0.5037104487419128
train,517.0,3,0.33869877457618713,0.15580622851848602,0.5054948925971985
train,518.0,3,0.3403114080429077,0.15641340613365173,0.5032751560211182
train,520.0,3,0.3385913670063019,0.15624383091926575,0.5051647424697876
train,521.0,3,0.33928951621055603,0.15443848073482513,0.5062719583511353
train,522.0,3,0.3396110236644745,0.15644516050815582,0.5039438009262085
train,523.0,3,0.33985939621925354,0.1574423760175705,0.5026983022689819
train,524.0,3,0.34102270007133484,0.15460586547851562,0.5043714046478271
train,525.0,3,0.3379274904727936,0.15447644889354706,0.5075961351394653
train,526.0,3,0.34100204706192017,0.15644145011901855,0.5025564432144165
train,529.0,3,0.3426719307899475,0.1528424471616745,0.504485547542572
train,530.0,3,0.3414034843444824,0.15397442877292633,0.5046221017837524
train,531.0,3,0.34309589862823486,0.15351971983909607,0.5033843517303467
train,532.0,3,0.34557095170021057,0.15610094368457794,0.4983280897140503
train,534.0,3,0.338993102312088,0.1568574458360672,0.5041494965553284
train,535.0,3,0.34397247433662415,0.15389467775821686,0.5021328926086426
train,536.0,3,0.33955883979797363,0.1561361700296402,0.5043050646781921
train,540.0,3,0.33872777223587036,0.15531887114048004,0.505953311920166
train,541.0,3,0.34062594175338745,0.15631930530071259,0.5030547380447388
train,542.0,3,0.33664801716804504,0.1554262638092041,0.5079256892204285
train,543.0,3,0.3444865047931671,0.15500009059906006,0.5005133152008057
train,544.0,3,0.34158816933631897,0.15497852861881256,0.503433346748352
train,545.0,3,0.3411060869693756,0.15438063442707062,0.5045132040977478
train,546.0,3,0.3406657576560974,0.15530289709568024,0.5040313005447388
train,547.0,3,0.33838117122650146,0.15479932725429535,0.506819486618042
train,548.0,3,0.33671343326568604,0.15581850707530975,0.5074681639671326
train,549.0,3,0.34140050411224365,0.15489166975021362,0.5037078261375427
train,550.0,3,0.34323596954345703,0.1544169932603836,0.5023469924926758
train,551.0,3,0.3403680920600891,0.15513966977596283,0.5044922828674316
train,552.0,3,0.3428552448749542,0.15684224665164948,0.5003024935722351
train,555.0,3,0.3433476686477661,0.15596967935562134,0.5006827116012573
train,556.0,3,0.342339426279068,0.1554674357175827,0.5021931529045105
train,557.0,3,0.3404640555381775,0.15522298216819763,0.5043129324913025
train,558.0,3,0.33830347657203674,0.15647980570793152,0.5052167773246765
train,559.0,3,0.339741975069046,0.15523388981819153,0.5050241351127625
train,560.0,3,0.3440960943698883,0.1567135751247406,0.4991902709007263
train,561.0,3,0.3413044512271881,0.15663984417915344,0.5020557045936584
train,562.0,3,0.3419475257396698,0.15511907637119293,0.5029333233833313
train,563.0,3,0.3418843448162079,0.15500742197036743,0.5031082630157471
train,564.0,3,0.3431783616542816,0.1574360430240631,0.49938562512397766
train,567.0,3,0.342578649520874,0.15565705299377441,0.5017642378807068
train,568.0,3,0.3417567312717438,0.1554327756166458,0.5028104186058044
train,569.0,3,0.34013164043426514,0.1563892662525177,0.5034791231155396
train,570.0,3,0.3430481255054474,0.1558578610420227,0.5010941028594971
train,573.0,3,0.3417221009731293,0.15580067038536072,0.50247722864151
train,574.0,3,0.3414642810821533,0.15781012177467346,0.5007255673408508
train,576.0,3,0.34256064891815186,0.15682581067085266,0.5006135106086731
train,578.0,3,0.3384738862514496,0.15454739332199097,0.5069787502288818
train,579.0,3,0.34263545274734497,0.15474633872509003,0.502618134021759
train,580.0,3,0.3393886685371399,0.1554728001356125,0.5051385760307312
train,581.0,3,0.33969542384147644,0.1552954465150833,0.505009114742279
train,582.0,3,0.3400987982749939,0.1563315987586975,0.503569483757019
train,583.0,3,0.3411947786808014,0.15783821046352386,0.5009670257568359
train,584.0,3,0.3449457883834839,0.15495193004608154,0.5001022815704346
train,585.0,3,0.34418949484825134,0.15499663352966309,0.5008138418197632
train,586.0,3,0.34293675422668457,0.1566467583179474,0.5004164576530457
train,587.0,3,0.34091582894325256,0.15587256848812103,0.5032117366790771
train,588.0,3,0.33808284997940063,0.1543579250574112,0.5075591802597046
train,589.0,3,0.346179723739624,0.15489435195922852,0.49892595410346985
train,591.0,3,0.3439541459083557,0.15617865324020386,0.49986720085144043
train,592.0,3,0.34186261892318726,0.1556244045495987,0.5025129318237305
train,595.0,3,0.34442633390426636,0.15445706248283386,0.5011166930198669
train,596.0,3,0.3397376835346222,0.15579074621200562,0.5044716596603394
train,597.0,3,0.34072190523147583,0.15299354493618011,0.5062845945358276
train,599.0,3,0.34367045760154724,0.1535656750202179,0.5027639269828796
train,600.0,3,0.3410203754901886,0.15627051889896393,0.5027090311050415
train,601.0,3,0.3400202691555023,0.15585486590862274,0.5041247606277466
train,602.0,3,0.3403625786304474,0.15397633612155914,0.5056610107421875
train,604.0,3,0.3403306305408478,0.15693828463554382,0.5027310252189636
train,605.0,3,0.3404447138309479,0.15633195638656616,0.5032234191894531
train,606.0,3,0.3413812220096588,0.15515342354774475,0.5034653544425964
train,608.0,3,0.34003838896751404,0.15505582094192505,0.5049058198928833
train,609.0,3,0.3419339060783386,0.15663518011569977,0.5014309883117676
train,611.0,3,0.3397677540779114,0.15460547804832458,0.505626916885376
train,612.0,3,0.33730053901672363,0.1561438888311386,0.5065556168556213
train,613.0,3,0.3423865735530853,0.15664762258529663,0.5009658932685852
train,614.0,3,0.3401520848274231,0.15676246583461761,0.5030854344367981
train,615.0,3,0.33885833621025085,0.15606549382209778,0.5050761699676514
train,616.0,3,0.3408876061439514,0.15759919583797455,0.5015133619308472
train,617.0,3,0.3372132182121277,0.15460503101348877,0.5081817507743835
train,618.0,3,0.34324660897254944,0.15424591302871704,0.5025076270103455
train,619.0,3,0.3422418236732483,0.15493662655353546,0.5028216242790222
train,620.0,3,0.3395548462867737,0.15506301820278168,0.5053821206092834
train,621.0,3,0.33984559774398804,0.15499714016914368,0.5051573514938354
train,624.0,3,0.3409155011177063,0.15544696152210236,0.5036376118659973
train,627.0,3,0.3412747085094452,0.15607596933841705,0.5026493072509766
train,628.0,3,0.34171852469444275,0.15760454535484314,0.5006769299507141
train,629.0,3,0.3436453938484192,0.15529805421829224,0.5010565519332886
train,630.0,3,0.34057119488716125,0.15641549229621887,0.5030133128166199
train,631.0,3,0.34123072028160095,0.15501457452774048,0.5037546157836914
train,632.0,3,0.34314578771591187,0.1562419831752777,0.5006122589111328
train,633.0,3,0.3411933481693268,0.1574396938085556,0.501366913318634
train,634.0,3,0.34308958053588867,0.15533331036567688,0.5015771985054016
train,636.0,3,0.34328779578208923,0.15662384033203125,0.5000883936882019
train,637.0,3,0.3388839662075043,0.15463918447494507,0.506476879119873
train,638.0,3,0.3380473554134369,0.15523675084114075,0.5067158341407776
train,640.0,3,0.3432897627353668,0.154758483171463,0.5019517540931702
train,642.0,3,0.3411028981208801,0.15386395156383514,0.5050331354141235
train,643.0,3,0.33905667066574097,0.15757034718990326,0.5033729076385498
train,644.0,3,0.34371644258499146,0.15568281710147858,0.5006007552146912
train,645.0,3,0.3396536111831665,0.1565355360507965,0.5038108825683594
train,646.0,3,0.3410341739654541,0.1577702909708023,0.50119549036026
train,647.0,3,0.3410559296607971,0.1548091173171997,0.5041348934173584
train,650.0,3,0.3439132273197174,0.15500551462173462,0.5010812282562256
train,651.0,3,0.34245461225509644,0.15491928160190582,0.5026261210441589
train,652.0,3,0.34230154752731323,0.15537407994270325,0.5023244619369507
train,653.0,3,0.33528199791908264,0.15666183829307556,0.5080562233924866
train,654.0,3,0.34108737111091614,0.15495078265666962,0.5039619207382202
train,656.0,3,0.3392590582370758,0.1556444764137268,0.5050963759422302
train,658.0,3,0.3405917286872864,0.1542608141899109,0.5051475763320923
train,659.0,3,0.3341350555419922,0.15477705001831055,0.5110878348350525
train,660.0,3,0.3407933712005615,0.1560688018798828,0.5031377077102661
train,661.0,3,0.3412570357322693,0.15432757139205933,0.5044153928756714
train,662.0,3,0.34214454889297485,0.15355411171913147,0.5043013691902161
train,663.0,3,0.34069696068763733,0.15503324568271637,0.5042698383331299
train,664.0,3,0.3414171636104584,0.1545233279466629,0.5040595531463623
train,666.0,3,0.3419484496116638,0.15499798953533173,0.5030536651611328
train,667.0,3,0.3407248556613922,0.15368932485580444,0.5055858492851257
train,668.0,3,0.3422223627567291,0.15372879803180695,0.5040488839149475
train,669.0,3,0.3364343047142029,0.15622249245643616,0.5073431730270386
train,670.0,3,0.3413465917110443,0.15653689205646515,0.5021165013313293
train,673.0,3,0.3403667211532593,0.1550886183977127,0.5045445561408997
train,674.0,3,0.33918818831443787,0.15498845279216766,0.5058233141899109
train,675.0,3,0.33856120705604553,0.1584646999835968,0.5029740929603577
train,677.0,3,0.3400866985321045,0.1565328985452652,0.5033803582191467
train,678.0,3,0.3391495645046234,0.15527774393558502,0.5055726766586304
train,679.0,3,0.3402460217475891,0.15622757375240326,0.5035263895988464
train,681.0,3,0.3376425802707672,0.1555848866701126,0.506772518157959
train,682.0,3,0.3397290110588074,0.1558467596769333,0.5044242143630981
train,684.0,3,0.3409058749675751,0.15478737652301788,0.5043066740036011
train,685.0,3,0.34143325686454773,0.1558835655450821,0.5026832222938538
train,686.0,3,0.33724281191825867,0.15758530795574188,0.5051719546318054
train,688.0,3,0.34226706624031067,0.1541527509689331,0.5035800933837891
train,689.0,3,0.34365221858024597,0.15600430965423584,0.5003435015678406
train,690.0,3,0.34531429409980774,0.1567760854959488,0.4979095458984375
train,691.0,3,0.3397786617279053,0.15376411378383636,0.5064572095870972
train,692.0,3,0.34002330899238586,0.15512093901634216,0.504855751991272
train,694.0,3,0.3437218964099884,0.15848784148693085,0.49779027700424194
train,695.0,3,0.3434149920940399,0.15580549836158752,0.5007795095443726
train,696.0,3,0.34678566455841064,0.15611103177070618,0.49710342288017273
train,697.0,3,0.34043070673942566,0.15946927666664124,0.5001001358032227
train,698.0,3,0.3401448726654053,0.15562878549098969,0.5042263269424438
train,699.0,3,0.3456348180770874,0.15565074980258942,0.4987143576145172
train,700.0,3,0.34397587180137634,0.1579389125108719,0.4980851113796234
train,701.0,3,0.344224214553833,0.1546916365623474,0.5010840892791748
train,702.0,3,0.3423880636692047,0.15683484077453613,0.5007771253585815
train,703.0,3,0.3385932743549347,0.15574240684509277,0.5056642293930054
train,704.0,3,0.3445759117603302,0.1561254858970642,0.49929866194725037
train,705.0,3,0.34092268347740173,0.1565178632736206,0.5025594234466553
train,706.0,3,0.34040597081184387,0.15667857229709625,0.5029155015945435
train,707.0,3,0.3389761447906494,0.15521886944770813,0.5058049559593201
train,708.0,3,0.34235942363739014,0.1554197072982788,0.502220869064331
train,709.0,3,0.34344810247421265,0.1551332175731659,0.5014186501502991
train,710.0,3,0.33847829699516296,0.15498530864715576,0.5065364837646484
train,711.0,3,0.33696842193603516,0.15357989072799683,0.5094517469406128
train,712.0,3,0.34428006410598755,0.15543176233768463,0.5002881288528442
train,713.0,3,0.34064996242523193,0.15512503683567047,0.5042250752449036
train,714.0,3,0.34332898259162903,0.15451666712760925,0.5021544098854065
train,715.0,3,0.3387974798679352,0.15553797781467438,0.505664587020874
train,716.0,3,0.33789271116256714,0.15442441403865814,0.5076828598976135
train,717.0,3,0.33909279108047485,0.15483178198337555,0.5060754418373108
train,718.0,3,0.3411242961883545,0.1559116691350937,0.5029639601707458
train,720.0,3,0.3389095366001129,0.15612825751304626,0.5049622654914856
train,722.0,3,0.34182316064834595,0.1557496041059494,0.5024272203445435
train,724.0,3,0.3418411612510681,0.15583166480064392,0.5023271441459656
train,725.0,3,0.3401281535625458,0.15644194185733795,0.5034299492835999
train,726.0,3,0.3387858271598816,0.15551936626434326,0.5056948065757751
train,729.0,3,0.3364603817462921,0.1569136381149292,0.5066260099411011
train,730.0,3,0.34008997678756714,0.15574835240840912,0.5041616559028625
train,731.0,3,0.3389661908149719,0.15735720098018646,0.5036765933036804
train,733.0,3,0.3415061831474304,0.15495406091213226,0.5035398602485657
train,734.0,3,0.33913320302963257,0.15641728043556213,0.5044494867324829
train,735.0,3,0.3391171097755432,0.1541745662689209,0.5067082643508911
train,737.0,3,0.3418205976486206,0.15592457354068756,0.502254843711853
train,738.0,3,0.3434704840183258,0.15612241625785828,0.5004071593284607
train,739.0,3,0.3448026180267334,0.15547820925712585,0.4997190535068512
train,740.0,3,0.3406708836555481,0.1570717990398407,0.5022574067115784
train,741.0,3,0.3437638580799103,0.15660732984542847,0.4996289014816284
train,742.0,3,0.3367774784564972,0.1563008427619934,0.506921648979187
train,743.0,3,0.34081026911735535,0.15620362758636475,0.5029861927032471
train,744.0,3,0.3409386873245239,0.15381883084774017,0.5052423477172852
train,745.0,3,0.3398439586162567,0.15466932952404022,0.5054867267608643
train,746.0,3,0.33897602558135986,0.1584661900997162,0.5025578141212463
train,747.0,3,0.3422046899795532,0.15495848655700684,0.5028367638587952
train,749.0,3,0.3380584120750427,0.15572503209114075,0.5062165856361389
train,750.0,3,0.3421821594238281,0.15322530269622803,0.5045926570892334
train,751.0,3,0.3408631682395935,0.15871620178222656,0.5004206299781799
train,752.0,3,0.3409980535507202,0.15542778372764587,0.5035741925239563
train,753.0,3,0.34217992424964905,0.15694111585617065,0.5008789300918579
train,754.0,3,0.3398980498313904,0.15545044839382172,0.5046515464782715
train,755.0,3,0.342438280582428,0.15782946348190308,0.49973225593566895
train,756.0,3,0.3421022593975067,0.15613038837909698,0.5017672777175903
train,760.0,3,0.33882689476013184,0.15364906191825867,0.5075240135192871
train,762.0,3,0.3386182487010956,0.15743491053581238,0.5039467811584473
train,763.0,3,0.3396814167499542,0.15481002628803253,0.505508542060852
train,764.0,3,0.33934611082077026,0.15444254875183105,0.5062112808227539
train,766.0,3,0.33934512734413147,0.1562778651714325,0.504377007484436
train,767.0,3,0.33905571699142456,0.15592266619205475,0.5050216317176819
train,768.0,3,0.3386267125606537,0.15638406574726105,0.5049892067909241
train,770.0,3,0.34321102499961853,0.15449780225753784,0.5022912621498108
train,771.0,3,0.34313926100730896,0.15616698563098907,0.5006937980651855
train,772.0,3,0.3424796760082245,0.15584169328212738,0.5016785860061646
train,773.0,3,0.340110182762146,0.15621358156204224,0.5036762356758118
train,774.0,3,0.33885133266448975,0.15775564312934875,0.5033931136131287
train,775.0,3,0.3375614285469055,0.15627141296863556,0.5061672925949097
train,776.0,3,0.3396138548851013,0.15525856614112854,0.5051275491714478
train,777.0,3,0.3434499204158783,0.15529723465442657,0.5012528300285339
train,778.0,3,0.3417789340019226,0.15309153497219086,0.5051295161247253
train,779.0,3,0.3421236276626587,0.1553686112165451,0.502507746219635
train,780.0,3,0.33852487802505493,0.15791383385658264,0.50356125831604
train,781.0,3,0.34277886152267456,0.15679395198822021,0.50042724609375
train,782.0,3,0.3424471616744995,0.153867706656456,0.5036851167678833
train,783.0,3,0.3426353633403778,0.1537453681230545,0.503619372844696
train,784.0,3,0.3362705707550049,0.15477897226810455,0.5089505314826965
train,786.0,3,0.34146755933761597,0.1534692645072937,0.5050631761550903
train,787.0,3,0.34374621510505676,0.15556833148002625,0.5006855130195618
train,788.0,3,0.34360188245773315,0.15495966374874115,0.5014384388923645
train,789.0,3,0.34034356474876404,0.1546364426612854,0.5050199627876282
train,790.0,3,0.3411882519721985,0.15539048612117767,0.5034211277961731
train,791.0,3,0.338384747505188,0.15586453676223755,0.5057507157325745
train,792.0,3,0.3420349955558777,0.1549277901649475,0.5030372738838196
train,793.0,3,0.339528352022171,0.1562478095293045,0.5042238235473633
train,795.0,3,0.33978986740112305,0.1561642736196518,0.5040457844734192
train,796.0,3,0.3420504331588745,0.15452583134174347,0.5034236907958984
train,797.0,3,0.3431210517883301,0.1540248692035675,0.5028541088104248
train,798.0,3,0.34576529264450073,0.15746520459651947,0.49676957726478577
train,799.0,3,0.3400545120239258,0.15534785389900208,0.5045976638793945
train,800.0,3,0.34635215997695923,0.15689456462860107,0.4967533051967621
train,802.0,3,0.34356987476348877,0.15452924370765686,0.501900851726532
train,803.0,3,0.3416348099708557,0.15489113330841064,0.5034741163253784
train,804.0,3,0.33992499113082886,0.15475742518901825,0.5053175687789917
train,805.0,3,0.3390461802482605,0.1570369452238083,0.50391685962677
train,807.0,3,0.3422747850418091,0.1546410322189331,0.5030842423439026
train,809.0,3,0.3427369296550751,0.15653692185878754,0.5007261037826538
train,810.0,3,0.34129780530929565,0.1552305519580841,0.5034716725349426
train,811.0,3,0.3417409658432007,0.15540005266666412,0.5028589963912964
train,813.0,3,0.33712783455848694,0.15391860902309418,0.5089535713195801
train,814.0,3,0.3381493091583252,0.15597327053546906,0.5058773756027222
train,815.0,3,0.3396861255168915,0.1557839810848236,0.5045298933982849
train,817.0,3,0.3383496403694153,0.15635164082050323,0.5052987337112427
train,818.0,3,0.3402296006679535,0.1556512713432312,0.5041191577911377
train,819.0,3,0.34163805842399597,0.15460965037345886,0.5037522912025452
train,820.0,3,0.33767232298851013,0.15674778819084167,0.505579948425293
train,822.0,3,0.338207483291626,0.15503528714179993,0.5067571997642517
train,823.0,3,0.34209850430488586,0.1571638584136963,0.5007376670837402
train,824.0,3,0.33527934551239014,0.15702494978904724,0.5076956748962402
train,826.0,3,0.3379404544830322,0.15621112287044525,0.5058484673500061
train,827.0,3,0.34345683455467224,0.1537817269563675,0.5027614831924438
train,828.0,3,0.34138837456703186,0.15425169467926025,0.5043599009513855
train,829.0,3,0.34282007813453674,0.15418797731399536,0.5029919147491455
train,830.0,3,0.34079432487487793,0.15615282952785492,0.5030528903007507
train,832.0,3,0.34247085452079773,0.15592166781425476,0.5016074776649475
train,833.0,3,0.34107765555381775,0.15528106689453125,0.5036412477493286
train,834.0,3,0.3380195200443268,0.1560523808002472,0.505928099155426
train,835.0,3,0.3428959250450134,0.15640750527381897,0.50069659948349
train,836.0,3,0.33987903594970703,0.1553010642528534,0.504819929599762
train,839.0,3,0.3401886224746704,0.15536320209503174,0.5044481754302979
train,840.0,3,0.33632880449295044,0.15535520017147064,0.5083160400390625
train,841.0,3,0.34178274869918823,0.15796440839767456,0.5002529621124268
train,843.0,3,0.34199950098991394,0.15639057755470276,0.5016098618507385
train,844.0,3,0.3426586389541626,0.15278488397598267,0.50455641746521
train,845.0,3,0.34005609154701233,0.15570984780788422,0.5042340755462646
train,846.0,3,0.3390978276729584,0.15613602101802826,0.5047661066055298
train,847.0,3,0.34045836329460144,0.1555175930261612,0.5040239691734314
train,848.0,3,0.34248876571655273,0.15615050494670868,0.5013607144355774
train,849.0,3,0.3384091258049011,0.15727853775024414,0.50431227684021
train,850.0,3,0.34047380089759827,0.15655875205993652,0.5029674172401428
train,851.0,3,0.34056252241134644,0.15688438713550568,0.5025531649589539
train,853.0,3,0.3423149585723877,0.15510982275009155,0.5025752782821655
train,854.0,3,0.34230080246925354,0.15717613697052002,0.5005230903625488
train,856.0,3,0.34157857298851013,0.15602587163448334,0.5023956298828125
train,859.0,3,0.3376353085041046,0.15582069754600525,0.5065439343452454
train,860.0,3,0.34423455595970154,0.15592263638973236,0.4998428523540497
train,861.0,3,0.34055396914482117,0.15279000997543335,0.5066561102867126
train,862.0,3,0.3374459147453308,0.15594878792762756,0.5066052675247192
train,863.0,3,0.33780986070632935,0.15499666333198547,0.5071935057640076
train,865.0,3,0.3403262794017792,0.15533609688282013,0.5043376684188843
train,866.0,3,0.34206128120422363,0.15483514964580536,0.5031035542488098
train,867.0,3,0.3425838053226471,0.15291650593280792,0.5044997334480286
train,868.0,3,0.34229224920272827,0.15727490186691284,0.5004329681396484
train,869.0,3,0.3413141071796417,0.15460482239723206,0.5040810704231262
train,870.0,3,0.34245729446411133,0.15492376685142517,0.5026189088821411
train,871.0,3,0.34306472539901733,0.15383528172969818,0.5030999779701233
train,872.0,3,0.3409421443939209,0.15491752326488495,0.5041402578353882
train,873.0,3,0.3392263352870941,0.1574433147907257,0.5033302903175354
train,874.0,3,0.3380639851093292,0.15769673883914948,0.5042392611503601
train,875.0,3,0.33715933561325073,0.1543932855129242,0.5084473490715027
train,876.0,3,0.34276705980300903,0.15565717220306396,0.501575767993927
train,877.0,3,0.33958661556243896,0.15613631904125214,0.5042771697044373
train,878.0,3,0.3406500220298767,0.15586413443088531,0.503485918045044
train,879.0,3,0.3421710133552551,0.15583260357379913,0.5019964575767517
train,881.0,3,0.34080204367637634,0.1550808697938919,0.5041171908378601
train,882.0,3,0.3383934795856476,0.15576916933059692,0.5058374404907227
train,883.0,3,0.34095099568367004,0.15648947656154633,0.5025594830513
train,884.0,3,0.33942070603370667,0.1562112420797348,0.5043681263923645
train,885.0,3,0.3421858847141266,0.15768557786941528,0.5001286268234253
train,886.0,3,0.34434452652931213,0.15456147491931915,0.5010939836502075
train,887.0,3,0.33873021602630615,0.1538611501455307,0.5074085593223572
train,888.0,3,0.346483051776886,0.154884472489357,0.49863240122795105
train,889.0,3,0.33732321858406067,0.15646515786647797,0.5062116980552673
train,891.0,3,0.3372687101364136,0.15627165138721466,0.5064595937728882
train,892.0,3,0.3414141833782196,0.1546272188425064,0.5039585828781128
train,895.0,3,0.3386678993701935,0.1575910896062851,0.5037410259246826
train,896.0,3,0.3442477583885193,0.1556708961725235,0.5000813007354736
train,898.0,3,0.3424057066440582,0.1578110009431839,0.49978333711624146
train,899.0,3,0.34350645542144775,0.1558448076248169,0.5006487369537354
train,900.0,3,0.3400284945964813,0.1556326448917389,0.504338800907135
train,901.0,3,0.34158989787101746,0.15553423762321472,0.502875804901123
train,902.0,3,0.3433401882648468,0.15648670494556427,0.500173032283783
train,903.0,3,0.33891963958740234,0.15413598716259003,0.5069444179534912
train,904.0,3,0.34214529395103455,0.15464898943901062,0.5032057762145996
train,905.0,3,0.33898940682411194,0.155536949634552,0.5054736137390137
train,906.0,3,0.34000304341316223,0.15769310295581818,0.5023038387298584
train,908.0,3,0.342793732881546,0.15463471412658691,0.5025715231895447
train,910.0,3,0.3370722532272339,0.15605391561985016,0.5068737268447876
train,911.0,3,0.3382062613964081,0.15540291368961334,0.5063908100128174
train,913.0,3,0.3393997550010681,0.15547364950180054,0.5051265358924866
train,914.0,3,0.3418539762496948,0.15522320568561554,0.502922773361206
train,917.0,3,0.3408700227737427,0.1535225808620453,0.5056073069572449
train,918.0,3,0.3420282304286957,0.15572811663150787,0.5022437572479248
train,919.0,3,0.34169062972068787,0.15421800315380096,0.5040913224220276
train,920.0,3,0.3421221077442169,0.15576519072055817,0.502112627029419
train,921.0,3,0.3382476270198822,0.15554192662239075,0.506210446357727
train,924.0,3,0.3421812057495117,0.15434004366397858,0.5034787654876709
train,925.0,3,0.3399277627468109,0.15540586411952972,0.504666268825531
train,926.0,3,0.3406496047973633,0.15648527443408966,0.5028650164604187
train,927.0,3,0.34093865752220154,0.15399134159088135,0.5050700306892395
train,929.0,3,0.3381268382072449,0.15503284335136414,0.506840169429779
train,930.0,3,0.3418649733066559,0.1547352820634842,0.503399670124054
train,932.0,3,0.3399686813354492,0.15835219621658325,0.5016790628433228
train,933.0,3,0.3434799909591675,0.1574237197637558,0.4990963041782379
train,934.0,3,0.338515043258667,0.15474165976047516,0.5067432522773743
train,936.0,3,0.3441910743713379,0.1540367305278778,0.5017722249031067
train,938.0,3,0.3442171514034271,0.15592268109321594,0.4998602569103241
train,939.0,3,0.339976042509079,0.15511462092399597,0.5049092769622803
train,940.0,3,0.3409980535507202,0.1563493013381958,0.502652645111084
train,942.0,3,0.3416363596916199,0.1536879688501358,0.5046756863594055
train,943.0,3,0.33738642930984497,0.15644189715385437,0.506171703338623
train,944.0,3,0.34281203150749207,0.15494193136692047,0.5022460222244263
train,945.0,3,0.3402162790298462,0.1569838970899582,0.5027998089790344
train,946.0,3,0.33924973011016846,0.1571945697069168,0.5035557150840759
train,947.0,3,0.3396930992603302,0.15504507720470428,0.5052617788314819
train,948.0,3,0.34122171998023987,0.15560469031333923,0.5031736493110657
train,949.0,3,0.34248897433280945,0.15548108518123627,0.5020300149917603
train,950.0,3,0.34215763211250305,0.15851204097270966,0.49933022260665894
train,951.0,3,0.3383175730705261,0.15554416179656982,0.506138265132904
train,952.0,3,0.3412715494632721,0.15617112815380096,0.5025573372840881
train,954.0,3,0.34256869554519653,0.15778838098049164,0.4996429979801178
train,956.0,3,0.3388107120990753,0.1557985246181488,0.5053907036781311
train,957.0,3,0.3415627181529999,0.15586839616298676,0.5025689005851746
train,958.0,3,0.3411369323730469,0.15573877096176147,0.5031242966651917
train,959.0,3,0.34085261821746826,0.15675152838230133,0.5023958086967468
train,960.0,3,0.34155139327049255,0.15577055513858795,0.5026781558990479
train,962.0,3,0.34232762455940247,0.15342018008232117,0.5042521953582764
train,963.0,3,0.34001919627189636,0.15840156376361847,0.5015791654586792
train,964.0,3,0.3399806022644043,0.15644432604312897,0.5035750865936279
train,965.0,3,0.343131959438324,0.15639881789684296,0.5004692077636719
train,966.0,3,0.33844953775405884,0.15697138011455536,0.5045791268348694
train,967.0,3,0.3396244943141937,0.1557604819536209,0.5046150088310242
train,968.0,3,0.3413406014442444,0.15782904624938965,0.5008304119110107
train,969.0,3,0.3432696461677551,0.15682874619960785,0.49990156292915344
train,970.0,3,0.34709563851356506,0.15433213114738464,0.49857237935066223
train,971.0,3,0.34259259700775146,0.15417249500751495,0.5032348036766052
train,972.0,3,0.33945584297180176,0.15451505780220032,0.5060290694236755
train,973.0,3,0.3411862552165985,0.15420280396938324,0.5046109557151794
train,974.0,3,0.3410547971725464,0.1555192917585373,0.5034259557723999
train,977.0,3,0.34034886956214905,0.1549922227859497,0.5046588778495789
train,978.0,3,0.34225496649742126,0.15740080177783966,0.5003442168235779
train,979.0,3,0.34097185730934143,0.15648715198040009,0.5025410652160645
train,980.0,3,0.33884161710739136,0.15572260320186615,0.5054358243942261
train,981.0,3,0.33715856075286865,0.15542055666446686,0.5074209570884705
train,985.0,3,0.3406192660331726,0.15615256130695343,0.5032281279563904
train,986.0,3,0.3373154401779175,0.15560093522071838,0.5070836544036865
train,987.0,3,0.34042394161224365,0.15647529065608978,0.5031007528305054
train,988.0,3,0.34090203046798706,0.15543733537197113,0.5036606788635254
train,989.0,3,0.3385726511478424,0.1548032909631729,0.5066241025924683
train,990.0,3,0.33751025795936584,0.1557178646326065,0.5067718029022217
train,991.0,3,0.3367423415184021,0.15613894164562225,0.5071187615394592
train,992.0,3,0.3416127860546112,0.15289150178432465,0.5054957270622253
train,993.0,3,0.34212249517440796,0.15422344207763672,0.5036540031433105
train,994.0,3,0.33840617537498474,0.15290789306163788,0.5086858868598938
train,995.0,3,0.34188851714134216,0.15587681531906128,0.502234697341919
train,997.0,3,0.3443305790424347,0.15511788427829742,0.5005515813827515
train,998.0,3,0.3401657044887543,0.15608720481395721,0.5037471055984497
train,999.0,3,0.3443371653556824,0.15679492056369781,0.498867928981781
train,1000.0,3,0.33690306544303894,0.15632259845733643,0.5067742466926575
train,1004.0,3,0.34134605526924133,0.15636228024959564,0.5022916197776794
train,1005.0,3,0.33852338790893555,0.15547075867652893,0.5060058236122131
train,1006.0,3,0.3413083255290985,0.15634985268115997,0.5023417472839355
train,1008.0,3,0.34195736050605774,0.1569855809211731,0.5010569095611572
train,1009.0,3,0.3425367772579193,0.15605655312538147,0.5014067888259888
train,1010.0,3,0.3404083251953125,0.15614233911037445,0.5034493207931519
train,1012.0,3,0.3405473530292511,0.1549675464630127,0.5044851303100586
